timestamp,strain_id,parent_id,generation,mantra_content,mantra_theme,contagion_power,dogma_intensity,latency_period,emergence_time,carrier_count,exposed_count,total_adherents,prevalence,is_root,mutation_count,symbolic_color,symbolic_glyph,symbolic_complexity,symbolic_symmetry,artefact_fitness,artefact_mantra
326,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
326,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
327,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
327,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
327,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
327,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
327,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
327,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
328,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
328,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
328,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
328,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
328,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
328,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
329,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
329,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
329,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
329,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
329,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
329,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
330,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
330,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
330,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
330,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
330,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
330,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
331,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
331,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
331,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
331,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
331,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
331,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
332,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
332,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
332,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
332,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
332,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
332,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
333,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
333,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
333,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
333,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
333,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
333,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
334,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
334,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
334,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
334,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
334,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
334,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
335,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
335,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
335,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
335,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
335,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
335,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
336,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
336,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
336,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
336,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
336,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
336,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
337,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
337,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
337,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
337,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
337,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
337,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
338,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
338,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
338,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
338,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
338,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
338,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
339,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
339,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
339,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
339,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
339,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
339,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
340,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
340,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
340,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
340,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
340,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
340,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
341,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
341,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
341,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
341,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
341,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
341,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
342,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
342,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
